"interaction_dt","campaign_nm","placement_nm","impressions","clicks","givt","fraud_impressions"
"2026-06-14","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_lal-meeting-button_prg",0,1,0,0
"2026-07-13","Зонтик регионы // Video yandex // июль 2026","lg_yandex_video_reg_prov_jul26_south_lift_lal-crm-meetings_prg",4,1,0,0
"2026-07-18","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-mortgage_prg",0,1,0,0
"2026-05-04","mTS // Май 2026_","zv_mts_msk_video_may26_none_hor_real-estate_prg",39781,547,1537,4156
"2026-06-19","Зонтик // Netmonet // июнь 2026","lg_netmonet_msk_tgb_jun26",2286,0,194,41
"2026-06-18","Южнопортовая // market yandex // июнь 2026","sp_yandexmarket_msk_banner_jun26_none_minus40_real-estate_mrk",3440,10,102,606
"2026-06-29","Войковская // market yandex // июнь 2026","lv_yandexmarket_msk_banner_jun26_none_bf_income-bc_mrk",23925,33,1451,6099
"2026-06-09","video yandex // Май 2026_","lv_yandex_msk_video_may26_none_bf_int-premium-residential-properties_prg",0,2,0,0
"2026-07-28","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert-bf_int-premium-real-estate_prg",0,1,0,0
"2026-06-18","Южнопортовая регионы // Avito // июнь 2026","sp_avito-ads_reg_banner_jun26_none_minus40_int-ipoteka_mrk",2,0,0,0
"2026-06-01","Нижегородская w // q.bid // июнь 2026","lwnizh-rmsk_qbid_msk_video_jun26_none_basic_invest_prg",62960,99,684,950
"2026-07-28","Селигерская // q.bid баннеры // июль 2026","sel_qbid_banner_msk_family_jul26_fam-profitable_real-estate_prg",234460,403,4248,5315
"2026-05-07","video yandex // Май 2026_","sp_yandex_msk_video_may26_none_vert_lal-calls_prg",16,9,0,0
"2026-06-15","Остатки // market yandex // июнь 2026","lg_last_yandexmarket_msk_banner_jun26_none_key-pr_who-int-prem-real-estate_mrk",2155,8,88,338
"2026-06-12","yandex Go // Май 2026_","gvl_yandexgo_msk_banner_may26_none_bf_prem-estate_med",13,0,2,2
"2026-07-24","Павелецкая сити // Avito Медийка // июль 2026","pc_avito-ads_msk_video_jul26_none_sale_int-arenda_mrk",2,0,0,0
"2026-06-30","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_lift-bf_int-real-estate_prg",0,1,0,0
"2026-06-18","Остатки // Video yandex // июнь 2026","lg_last_yandex_msk_video_jun26_none_key_int-mortgage_prg",1558,18,0,0
"2026-06-05","video yandex // Май 2026_","lm_yandex_msk_video_may26_none_hor_int-mortgage-button_prg",0,1,0,0
"2026-06-26","Лесной регионы // Adspector // июнь 2026","gvl_adspector_reg_video_jun26_none_bf_real-estate_prg",214369,3894,2873,2236
"2026-07-16","Мечникова // Media yandex // июнь 2026","lmech-rspb_yandex_spb_banner_jun26_none_basic_visitors-sites-moveru_prg",0,1,0,0
"2026-07-02","mTS // Май 2026_","lg_prem_mts_msk_banner_may26_none_5_real-estate_prg",1,0,1,0
"2026-07-28","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_none_sale_lal-crm-meetings_prg",16,2,0,0
"2026-05-27","video yandex // Май 2026_","lwnizh-rmsk_yandex_msk_video_may26_none_hor_rent-estate-no-button_prg",878,2,0,0
"2026-05-18","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert_int-mortgage_prg",28482,70,0,0
"2026-05-01","yandex Go // Май 2026_","gvl_yandexgo_msk_banner_may26_none_basic_prem-estate_med",5,11,0,0
"2026-07-06","Зонтик регионы // Streamingads // июль 2026","lg_streamingads_allroll_reg_prov_jul26_east_sale_all_prg",23028,82,352,984
"2026-07-09","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-kids-real-estate2_prg",0,1,0,0
"2026-07-19","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_bf_int-owner-business_prg",0,1,0,0
"2026-07-18","Звенигородская // Ozon // июль 2026","zv_ozon_msk_video_jul26_none_cozy-home_watched-pages-travel_mrk",17792,29,1087,28
"2026-07-30","Лесной // Ozon // июль 2026","gvl_ozon_msk_banner_jul26_none_sale_real-estate_mrk",9147,4,288,13
"2026-06-26","vkAds // Май 2026_","zv_vkads_msk_leads_may26_none_basic_general",0,3,0,0
"2026-06-24","Лесной // Video yandex // июнь 2026","gvl_family_yandex_msk_video_jun26_none_basic_int-family-real-estate_prg",4269,87,0,0
"2026-07-06","Остатки // Video yandex // июль 2026","lg_last_yandex_msk_video_jul26_none_key_int-mortgage_prg",2932,8,0,0
"2026-06-23","Войковская // Ozon // июнь 2026","lv_ozon_msk_banner_jun26_none_minus40_int-finance-ad_mrk",301,0,11,2
"2026-05-16","video yandex // Май 2026_","ng_yandex_msk_banner_may26_none_basic_lal-calls_prg",8456,22,0,0
"2026-06-18","media yandex // Май 2026_","lm_yandex_msk_banner_may26_none_basic_int-premium-real-estate_prg",0,1,0,0
"2026-07-11","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_int-residential-properties-new-no-button_prg",0,1,0,0
"2026-07-06","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_pfo_sale_lal-crm-meetings_prg",20,1,0,0
"2026-07-27","Павелецкая Сити // Media yandex // июнь 2026","pc_yandex_msk_banner_jun26_none_bf_int-premium-real-estate_prg",0,1,0,0
"2026-06-03","ozon // Май 2026_","lv_ozon_msk_banner_may26_none_bf_general_mrk",3,1,0,0
"2026-06-19","Павелецкая Сити // Yandex_Go // июнь 2026","pc_yandexgo_msk_banner_jun26_none_minus20_real-estate_med",1789,9,230,351
"2026-05-23","video yandex // Май 2026_","gvl_yandex_msk_video_may26_none_vert-bf_genres-real-estate-instream_prg",0,7,0,0
"2026-06-05","Мичуринский // Yandex_Go // июнь 2026","lm_yandexgo_msk_banner_jun26_none_bf_sport_med",4352,13,555,748
"2026-07-16","Южнопортовая // Video yandex // июнь 2026","sp_yandex_msk_video_jun26_none_lift-bf_lal-competitors_prg",0,2,0,0
"2026-07-13","Мичуринский регионы // Media yandex // июль 2026","lm_yandex_banner_reg_prov_jul26_cfo_sale_lal-calls_prg",13,2,0,0
"2026-07-25","Остатки // Media yandex // июнь 2026","lg_last_yandex_msk_banner_jun26_none_key-ak_int-invest_prg",0,1,0,0
"2026-06-27","Южнопортовая // Media yandex // июнь 2026","sp_family_yandex_msk_banner_jun26_none_basic_int-kids-real-estate_prg",15,9,0,0
"2026-07-26","Нижегородская // Video yandex // июнь 2026","ng_yandex_msk_video_jun26_none_bf_int-premium-real-estate_prg",0,1,0,0
"2026-06-20","Нижегородская w // q.bid // июнь 2026","lwnizh-rmsk_qbid_msk_video_jun26_none_basic_real-estate_prg",71661,578,3731,1254
"2026-06-22","Южнопортовая // Yandex_Go // июнь 2026","sp_yandexgo_msk_banner_jun26_none_bf_kids-goods_med",8430,16,980,2263
"2026-06-22","Лесной регионы // Ozon // июнь 2026","gvl_ozon_reg_banner_jun26_none_bf_zakaz-income-bc_mrk",1400,3,47,20
"2026-06-28","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_visitors-sites-list-no-button_prg",0,1,0,0
"2026-07-01","Мечникова // Yandex_Go // июнь 2026","lmech-rspb_yandexgo_spb_banner_jun26_none_basic_ultima_med",1560,2,272,228
"2026-05-29","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert-bf_lal-calls-no-button_prg",0,1,0,0
"2026-07-11","Южнопортовая // Ozon // июнь 2026","sp_ozon_msk_banner_jun26_none_minus40_int-cult-leisure_mrk",1,0,0,0
"2026-07-15","Павелецкая Сити // Media yandex // июль 2026","pc_yandex_msk_banner_jul26_none_sale_visitors-sites-list_prg",40638,141,0,0
"2026-07-26","Звенигородская // Rutube // июль 2026","zv_rutube_msk_banner_jul26_none_prices-reduced_real-estate_prg",18566,25,1595,0
"2026-06-17","Остатки // Avito // июнь 2026","lg_last_avito-ads_msk_banner_jun26_none_lb_int-ipoteka_mrk",2201,5,96,0
"2026-07-29","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_vert_int-residential-properties-new-button_prg",0,1,0,0
"2026-07-06","Свободы // Video yandex // июнь 2026","lwsv_yandex_msk_video_jun26_none_basic_fin-uslugi_prg",0,1,0,0
"2026-06-27","Звенигородская // market yandex // июнь 2026","zv_yandexmarket_msk_banner_jun26_none_minus40_premium-real-estate_mrk",4439,12,231,1060
"2026-07-10","Воронцовская // Video yandex // июнь 2026","vr_yandex_msk_video_jun26_none_basic_owner-business_prg",0,1,0,0
"2026-05-08","video yandex // Май 2026_","pc_yandex_msk_video_may26_none_hor_visitors-sites-list-button_prg",14707,7,0,0
"2026-06-30","Войковская // Video yandex // июнь 2026","lv_yandex_msk_video_jun26_none_lift-bf_int-small-mid-business_prg",22714,160,0,0
"2026-07-04","Лесной регионы // Media yandex // июнь 2026","gvl_yandex_reg_banner_jun26_none_bf_lal-calls_prg",0,1,0,0
